,date,pH,electrical_conductivity_dS_m,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,ammonium_mg_L,chloride_mg_L,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,nitrate_groundwater_mg_L,Aluminum (AL),Arsenic (AS),Barium (BA),Calcium (CA),Cadmium (CD),Chloride (CL),Copper (CU),Electrical Conductivity (EC),pH (Lab),Potassium (K),Magnesium (MG),Manganese (MN),Sodium (NA),Ammonium (NH4-N),Nitrate (NO3-N),Total Phosphorus (PTOT-P),Phosphate (PO4-P),Lead (PB),Zinc (ZN),sunlight_hours,humidity_percent,temperature_celsius
13343,2024-08-15,6.44,1.23,28.2,182.52,137.29,2.83,33.93,maize,2.89,low,sand,confined,7.44,85.52,22.95,36,54.78,17.13,,,,,,,,,,,,,,,,,,,,11.58,52.52,23.6
13344,2020-07-04,6.44,0.89,47.06,98.69,99.56,4.68,41.59,sugar beet,4.63,medium,peat,unconfined,9.81,124.75,73.41,53,58.91,8.82,,,,,,,,,,,,,,,,,,,,11.35,62.28,24.01
13345,2020-02-06,5.53,0.72,42.7,128.27,93.18,2.66,45.04,wheat,2.48,medium,clay,confined,3.91,141.83,65.24,12,100.04,19.82,,,,,,,,,,,,,,,,,,,,1.13,90.61,2.61
13346,2021-05-05,5.91,1.04,10.84,166.67,92.38,5.69,16.8,grass,3.33,high,clay,confined,9.45,102.06,118.05,48,95.86,8.42,10.0,1.017,16.473,39.504,0.05,5.288,0.5,24.7,7.39,0.892,2.185,0.139,4.791,0.801,0.029,0.124,,0.2,4.0,7.78,73.2,9.54
13347,2021-05-05,5.91,1.04,10.84,166.67,92.38,5.69,16.8,grass,3.33,high,clay,confined,9.45,102.06,118.05,48,95.86,8.42,10.0,0.283,202.452,135.346,0.05,34.768,0.98,111.2,6.19,69.92,21.362,3.513,13.863,0.047,48.413,0.05,,0.2,4.0,5.86,68.27,14.65
13348,2022-01-10,6.14,1.26,20.75,141.77,92.61,6.55,25.27,sugar beet,1.56,low,clay,unconfined,5.42,124.88,115.58,49,97.43,7.63,,,,,,,,,,,,,,,,,,,,2.97,86.17,2.72
13349,2024-02-12,5.86,0.88,29.18,110.06,166.76,4.21,24.59,grass,1.94,medium,peat,unconfined,7.55,99.59,80.69,26,107.44,15.54,,,,,,,,,,,,,,,,,,,,1.09,86.71,2.38
13350,2021-12-16,6.29,0.91,24.9,135.49,118.58,5.47,23.76,potatoes,1.17,medium,loess,confined,0.6,71.84,77.64,41,63.0,8.27,,,,,,,,,,,,,,,,,,,,1.43,87.35,4.63
13351,2020-10-21,6.14,1.85,65.06,149.28,110.42,7.44,62.75,grass,4.0,low,sand,unconfined,0.24,89.66,97.93,26,90.51,18.72,,,,,,,,,,,,,,,,,,,,3.39,87.53,8.96
13352,2024-01-03,6.92,1.32,40.14,95.75,89.49,4.65,43.31,potatoes,1.0,low,peat,confined,9.48,139.21,77.97,37,65.17,11.47,,,,,,,,,,,,,,,,,,,,1.9,92.82,2.78
13353,2024-01-16,5.23,1.35,24.43,199.23,169.14,4.79,46.14,wheat,1.16,medium,loess,confined,1.17,110.59,68.96,18,61.64,19.07,,,,,,,,,,,,,,,,,,,,2.22,92.07,1.77
13354,2021-11-15,5.94,0.56,30.18,128.02,133.72,5.01,57.66,maize,0.54,medium,clay,confined,8.33,93.03,104.04,48,88.76,24.08,,,,,,,,,,,,,,,,,,,,5.98,78.9,8.68
13355,2022-12-12,5.55,0.79,29.91,146.37,139.56,4.12,66.46,maize,3.67,high,peat,unconfined,1.77,77.66,115.6,5,69.99,17.57,,,,,,,,,,,,,,,,,,,,1.08,88.01,0.82
13356,2024-10-23,6.3,1.02,34.24,201.75,111.13,4.3,59.11,potatoes,0.38,medium,clay,unconfined,6.35,77.08,65.89,16,48.0,15.71,,,,,,,,,,,,,,,,,,,,3.87,88.97,9.37
13357,2024-04-30,5.19,0.7,18.49,143.75,140.0,3.46,82.75,wheat,0.3,low,peat,unconfined,5.16,86.15,123.75,28,62.22,27.88,,,,,,,,,,,,,,,,,,,,5.7,71.99,11.51
13358,2023-06-07,6.17,1.48,23.72,199.02,115.73,5.86,50.79,grass,3.13,low,loess,unconfined,1.32,116.14,89.85,27,36.02,20.4,,,,,,,,,,,,,,,,,,,,10.76,51.12,20.52
13359,2024-04-18,5.68,1.42,55.33,98.54,85.15,4.86,53.95,grass,1.88,low,loess,unconfined,2.25,121.91,102.15,4,72.26,11.58,,,,,,,,,,,,,,,,,,,,6.51,65.42,9.82
13360,2023-09-29,5.63,0.84,43.71,171.65,114.78,6.2,37.9,wheat,4.64,high,peat,unconfined,6.37,40.17,89.66,45,80.54,24.24,,,,,,,,,,,,,,,,,,,,3.64,83.82,11.6
13361,2023-11-29,5.28,1.54,36.95,191.97,183.88,7.04,12.12,potatoes,4.39,low,loess,unconfined,8.78,75.53,76.49,42,93.48,9.05,,,,,,,,,,,,,,,,,,,,4.26,76.96,10.41
13362,2023-02-24,5.77,1.0,40.05,108.51,108.15,2.9,51.58,potatoes,2.48,medium,clay,unconfined,1.82,113.4,61.56,53,88.32,12.26,,,,,,,,,,,,,,,,,,,,2.29,89.39,1.72
13363,2022-06-02,6.54,1.78,39.09,141.08,150.81,3.33,67.28,maize,0.41,medium,sand,unconfined,5.32,91.23,135.88,4,100.17,13.56,,,,,,,,,,,,,,,,,,,,11.19,68.49,24.82
13364,2023-08-28,5.99,1.04,35.82,142.12,147.66,6.38,35.15,maize,2.75,low,sand,unconfined,9.94,145.77,35.56,2,67.42,15.26,,,,,,,,,,,,,,,,,,,,8.72,56.32,21.16
13365,2023-12-28,6.31,1.17,50.34,160.48,122.51,4.49,39.78,wheat,4.97,medium,sand,confined,4.61,108.87,72.01,10,42.52,17.74,,,,,,,,,,,,,,,,,,,,1.93,92.64,0.22
13366,2021-10-25,6.83,1.42,48.86,173.74,166.27,5.16,69.21,grass,3.3,low,loess,confined,1.61,122.54,73.49,8,96.15,17.13,,,,,,,,,,,,,,,,,,,,4.28,84.41,9.83
13367,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,0.2,4.853,20.481,0.05,3.2,0.5,13.7,8.42,0.53,2.709,0.004,4.3,0.068,0.319,0.05,,0.2,4.0,11.53,61.02,21.0
13368,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,,146.539,97.947,0.05,24.57,0.5,70.3,7.03,18.44,15.286,0.199,19.197,0.649,0.029,0.05,,0.2,4.0,9.14,56.86,23.81
13369,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,3.251,109.748,112.078,0.05,83.423,0.5,90.4,7.15,21.949,14.116,1.99,51.095,0.172,0.029,0.05,,0.2,4.0,8.3,50.55,24.68
13370,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,2.472,99.683,155.581,0.05,57.689,0.5,96.3,6.97,3.26,12.342,0.402,47.154,0.549,0.029,0.341,,0.2,4.0,10.81,58.46,21.06
13371,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,,41.856,93.11,0.05,31.996,0.5,57.1,6.92,1.989,6.003,0.212,14.711,0.681,0.029,0.05,,0.2,4.0,9.15,69.14,21.11
13372,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,1.609,55.509,129.393,0.05,38.135,0.5,80.6,7.13,4.137,9.773,0.391,32.939,0.785,0.029,0.146,,0.2,4.0,11.32,52.74,22.58
13373,2022-07-12,6.13,1.38,8.56,104.44,13.08,5.17,49.02,sugar beet,3.97,medium,sand,unconfined,9.12,80.11,55.22,36,52.33,10.85,10.0,5.166,153.791,169.689,0.05,35.145,0.5,95.6,6.99,1.932,13.645,0.517,28.079,0.593,0.029,0.194,,0.2,4.0,11.35,62.42,23.98
13374,2022-12-13,5.72,1.15,37.37,147.0,26.54,3.1,31.53,potatoes,2.02,medium,clay,confined,8.93,62.88,73.5,17,91.87,17.29,,,,,,,,,,,,,,,,,,,,1.25,85.35,4.22
13375,2023-07-30,6.23,0.96,9.88,229.57,169.11,6.01,30.84,wheat,0.37,low,sand,confined,0.45,81.65,-6.33,36,45.26,11.05,,,,,,,,,,,,,,,,,,,,10.98,60.92,18.42
13376,2021-10-25,5.73,1.15,52.71,202.69,74.1,5.5,63.13,sugar beet,4.7,low,loess,unconfined,3.98,132.12,78.64,53,74.45,11.04,,,,,,,,,,,,,,,,,,,,4.7,77.09,10.98
13377,2020-08-08,5.75,0.76,55.35,189.69,104.47,2.98,47.38,wheat,1.65,medium,loess,unconfined,9.64,95.85,99.41,33,54.98,26.14,,,,,,,,,,,,,,,,,,,,10.23,57.46,21.36
13378,2024-05-04,5.24,1.05,27.78,140.36,170.02,4.67,47.09,grass,0.76,low,peat,unconfined,4.75,108.6,82.0,29,77.75,12.84,,,,,,,,,,,,,,,,,,,,5.37,81.18,14.72
13379,2024-01-12,6.46,0.67,37.66,256.44,107.99,4.78,22.41,sugar beet,0.78,low,sand,unconfined,6.17,127.5,25.56,9,63.07,11.13,,,,,,,,,,,,,,,,,,,,2.34,91.48,2.5
13380,2022-04-19,5.81,0.47,0.0,201.49,167.58,6.5,59.54,potatoes,0.68,low,loess,unconfined,2.37,90.02,85.72,4,75.29,14.37,10.0,3.36,79.414,374.385,0.05,5960.315,0.5,1797.0,6.56,62.271,344.011,0.178,3259.863,3.854,0.029,0.2,,0.2,4.0,7.58,71.89,12.15
13381,2022-04-19,5.81,0.47,0.0,201.49,167.58,6.5,59.54,potatoes,0.68,low,loess,unconfined,2.37,90.02,85.72,4,75.29,14.37,10.0,1.493,74.101,773.664,0.05,8032.436,0.5,2290.0,6.43,62.659,432.963,1.496,4029.187,4.124,0.029,0.105,,0.2,4.0,8.05,67.58,14.89
13382,2022-04-19,5.81,0.47,0.0,201.49,167.58,6.5,59.54,potatoes,0.68,low,loess,unconfined,2.37,90.02,85.72,4,75.29,14.37,53.652,0.529,19.873,11.643,0.05,7.003,0.5,21.2,5.77,1.707,8.88,0.12,10.22,0.705,0.029,0.05,,0.2,5.784,8.47,67.68,13.85
13383,2022-04-19,5.81,0.47,0.0,201.49,167.58,6.5,59.54,potatoes,0.68,low,loess,unconfined,2.37,90.02,85.72,4,75.29,14.37,11.179,0.2,30.09,10.105,0.05,24.455,0.5,28.3,5.31,1.322,8.327,0.113,28.143,0.334,0.029,0.142,,0.2,4.0,7.73,71.81,13.9
13384,2022-04-19,5.81,0.47,0.0,201.49,167.58,6.5,59.54,potatoes,0.68,low,loess,unconfined,2.37,90.02,85.72,4,75.29,14.37,10.0,0.481,98.767,56.357,0.05,27.8,0.5,57.0,6.41,2.055,14.932,0.466,18.019,6.892,0.029,0.115,,0.2,4.0,5.32,83.19,12.98
13385,2022-04-19,5.81,0.47,0.0,201.49,167.58,6.5,59.54,potatoes,0.68,low,loess,unconfined,2.37,90.02,85.72,4,75.29,14.37,30.242,0.2,32.043,20.556,0.05,49.932,0.5,33.8,5.98,3.039,3.751,0.173,39.965,0.822,0.029,0.11,,0.2,4.0,5.19,70.07,8.82
13386,2021-07-31,6.09,1.02,59.46,151.87,84.47,7.35,70.65,wheat,2.15,medium,peat,unconfined,7.01,107.9,115.26,43,53.02,18.13,,,,,,,,,,,,,,,,,,,,11.36,59.83,24.51
13387,2020-04-26,5.48,1.38,54.19,161.02,124.64,4.98,42.75,wheat,4.3,high,loess,unconfined,5.69,99.58,85.87,40,56.41,20.22,,,,,,,,,,,,,,,,,,,,7.9,74.0,8.07
13388,2020-05-03,6.22,1.28,63.0,127.06,102.33,1.64,58.19,maize,0.74,low,peat,unconfined,5.78,82.42,99.42,54,43.24,18.25,,,,,,,,,,,,,,,,,,,,7.01,65.41,13.68
13389,2020-10-30,5.62,0.98,69.73,169.67,159.63,6.45,41.86,grass,3.78,low,loess,confined,6.01,68.51,73.86,46,93.06,19.88,,,,,,,,,,,,,,,,,,,,3.81,75.33,8.22
13390,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,10.0,0.423,135.986,108.74,0.05,32.337,0.5,72.1,6.83,19.563,12.156,0.333,19.197,0.074,0.029,0.053,,0.2,4.0,8.9,71.46,14.07
13391,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,18.063,2.508,29.102,33.311,0.05,12.56,0.5,30.1,7.34,1.161,3.035,0.088,15.291,0.739,0.029,0.228,,0.2,4.0,6.8,70.45,9.53
13392,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,17.601,2.834,473.977,122.71,0.05,25.569,0.5,98.3,6.43,47.724,12.8,0.627,22.405,18.366,0.029,0.073,,0.2,4.0,6.22,83.43,13.99
13393,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,10.0,11.434,85.707,142.822,0.05,34.315,0.5,86.6,6.97,4.383,14.029,0.905,23.35,0.112,0.029,0.151,,0.2,4.0,7.6,69.21,11.55
13394,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,10.0,0.323,13.743,7.12,0.05,15.508,0.5,14.0,6.22,1.155,2.566,0.004,12.542,0.047,2.637,0.05,,0.2,4.0,8.1,69.35,11.61
13395,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,10.0,2.495,7.265,10.636,0.05,20.002,0.5,20.8,7.31,1.346,4.008,0.05,14.832,0.047,0.029,0.066,,0.2,7.404,7.31,66.19,9.69
13396,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,10.0,101.307,473.599,155.134,0.05,30.972,0.5,92.0,7.12,1.511,13.66,2.128,29.69,0.625,0.029,0.608,,0.2,4.0,5.98,81.65,11.81
13397,2021-05-04,5.93,1.52,15.52,179.65,89.54,9.4,61.88,wheat,0.36,low,sand,confined,0.22,88.21,108.4,7,49.74,6.58,10.0,2.294,92.189,142.754,0.05,20.764,0.5,77.9,7.31,1.295,10.327,0.442,12.831,0.748,0.029,0.141,,0.2,4.0,7.51,72.19,8.39
13398,2020-08-07,6.44,0.83,57.76,185.13,61.43,6.44,59.88,potatoes,0.6,medium,peat,unconfined,0.78,134.49,103.86,47,76.1,16.91,,,,,,,,,,,,,,,,,,,,10.31,66.67,23.23
13399,2024-12-12,6.4,0.42,69.59,140.97,81.3,4.45,42.31,sugar beet,0.58,low,sand,unconfined,8.47,95.17,90.62,11,63.92,19.33,,,,,,,,,,,,,,,,,,,,2.48,89.32,4.65
13400,2020-05-09,5.99,0.35,10.11,76.32,83.07,5.8,7.45,maize,2.58,low,peat,unconfined,6.21,68.05,105.86,28,43.57,12.38,,,,,,,,,,,,,,,,,,,,8.36,65.52,11.88
13401,2020-08-09,5.12,0.65,36.58,162.09,74.11,6.6,34.01,sugar beet,4.4,low,clay,unconfined,8.03,57.68,82.63,47,50.8,15.71,,,,,,,,,,,,,,,,,,,,10.72,56.52,22.05
13402,2024-10-30,7.5,1.24,32.73,185.34,72.45,5.23,56.89,sugar beet,3.72,low,loess,confined,6.12,103.9,129.46,9,62.68,20.98,,,,,,,,,,,,,,,,,,,,5.21,79.41,11.21
13403,2024-03-08,6.87,0.81,57.11,101.07,144.87,7.63,67.68,maize,4.32,high,sand,unconfined,1.24,69.02,65.52,57,70.17,9.92,,,,,,,,,,,,,,,,,,,,6.77,79.17,14.11
13404,2022-09-21,6.36,1.14,0.0,145.46,156.31,2.74,37.91,wheat,4.32,medium,sand,unconfined,6.14,123.12,92.21,20,65.91,11.99,,,,,,,,,,,,,,,,,,,,4.19,76.5,8.34
13405,2023-09-03,5.62,1.49,76.32,217.07,115.68,4.19,76.89,grass,0.57,medium,loess,unconfined,2.2,119.04,90.63,42,86.11,20.88,,,,,,,,,,,,,,,,,,,,3.64,86.74,11.35
13406,2021-02-09,5.94,0.67,37.75,89.83,74.11,5.92,79.88,grass,2.76,medium,peat,unconfined,6.26,106.05,79.78,26,69.08,19.89,,,,,,,,,,,,,,,,,,,,1.84,85.86,1.25
13407,2024-10-09,5.73,1.14,58.32,135.81,76.64,6.4,63.97,sugar beet,3.94,medium,clay,unconfined,6.53,122.56,75.37,22,74.31,19.43,,,,,,,,,,,,,,,,,,,,5.82,75.37,12.12
13408,2022-07-18,6.63,1.16,38.8,224.36,17.08,3.91,27.28,sugar beet,4.75,low,loess,unconfined,5.3,105.2,121.8,36,62.24,31.27,89.371,0.434,37.589,7.824,0.103,11.385,1.261,11.9,5.61,5.832,1.71,0.042,8.472,0.519,1.92,0.05,,0.2,4.0,10.68,50.95,18.6
13409,2022-07-18,6.63,1.16,38.8,224.36,17.08,3.91,27.28,sugar beet,4.75,low,loess,unconfined,5.3,105.2,121.8,36,62.24,31.27,10.0,0.2,4.617,22.027,0.05,9.329,0.5,18.3,8.37,1.453,2.851,0.004,9.5,0.047,0.758,0.053,,0.2,4.0,9.76,66.39,19.46
13410,2022-07-18,6.63,1.16,38.8,224.36,17.08,3.91,27.28,sugar beet,4.75,low,loess,unconfined,5.3,105.2,121.8,36,62.24,31.27,10.0,0.897,751.619,414.48,0.05,1734.931,0.5,691.0,6.75,13.252,98.11,1.038,986.134,32.739,0.029,0.36,,0.2,4.0,9.93,59.83,20.97
13411,2022-07-18,6.63,1.16,38.8,224.36,17.08,3.91,27.28,sugar beet,4.75,low,loess,unconfined,5.3,105.2,121.8,36,62.24,31.27,10.0,0.57,492.662,313.15,0.05,2827.186,0.5,955.0,6.85,22.276,124.92,0.551,1637.047,43.564,0.029,5.378,,0.2,,11.66,62.39,19.73
13412,2022-07-18,6.63,1.16,38.8,224.36,17.08,3.91,27.28,sugar beet,4.75,low,loess,unconfined,5.3,105.2,121.8,36,62.24,31.27,11.532,0.567,516.646,320.349,0.05,2916.783,0.5,955.0,6.85,22.816,125.99,0.557,1625.648,39.898,0.029,5.432,,0.2,11.18,8.97,65.23,18.86
13413,2024-07-14,6.13,0.74,49.84,157.89,115.19,4.09,64.23,grass,3.42,medium,loess,unconfined,0.41,135.69,51.96,23,62.99,17.85,,,,,,,,,,,,,,,,,,,,8.49,50.99,22.53
13414,2021-06-23,5.61,1.41,0.0,123.7,72.69,3.67,39.23,potatoes,4.28,high,clay,unconfined,1.17,117.86,90.24,30,64.87,12.36,,,,,,,,,,,,,,,,,,,,8.3,50.29,22.64
13415,2024-01-17,5.76,0.91,32.3,149.65,158.84,3.51,38.14,potatoes,1.86,low,peat,unconfined,5.65,164.27,98.69,31,77.98,16.77,,,,,,,,,,,,,,,,,,,,2.95,94.96,0.25
13416,2021-03-13,6.56,0.88,56.96,191.3,44.88,6.04,59.06,sugar beet,3.53,medium,loess,unconfined,1.7,76.19,114.71,10,67.58,10.95,,,,,,,,,,,,,,,,,,,,5.95,78.01,10.11
13417,2024-08-07,6.8,1.63,45.77,139.82,76.31,4.92,58.57,grass,1.85,high,loess,confined,1.14,102.13,109.24,15,93.67,12.36,,,,,,,,,,,,,,,,,,,,8.67,58.73,20.75
13418,2024-09-15,6.76,1.16,7.26,179.88,96.18,7.59,59.12,maize,0.97,low,peat,confined,1.44,66.62,90.63,25,50.58,13.34,,,,,,,,,,,,,,,,,,,,3.88,85.91,10.95
13419,2023-12-29,6.38,1.28,41.23,161.75,118.61,2.81,63.14,wheat,0.33,medium,loess,unconfined,7.71,114.05,50.39,35,83.2,9.07,,,,,,,,,,,,,,,,,,,,1.85,86.92,0.86
13420,2023-06-13,5.87,1.41,23.63,165.85,172.12,4.69,48.86,maize,4.42,low,sand,unconfined,4.61,112.91,66.49,32,58.93,15.74,10.0,0.215,10.818,68.279,0.05,90.564,0.5,,7.36,12.879,24.988,0.028,48.162,1.599,0.029,0.807,,0.2,4.0,9.39,69.75,21.57
13421,2023-06-13,5.87,1.41,23.63,165.85,172.12,4.69,48.86,maize,4.42,low,sand,unconfined,4.61,112.91,66.49,32,58.93,15.74,10.0,0.2,65.692,112.712,0.05,131.997,0.5,151.3,6.84,33.26,89.463,1.743,107.128,12.534,0.029,5.239,,0.2,4.0,9.87,63.86,24.39
13422,2023-06-13,5.87,1.41,23.63,165.85,172.12,4.69,48.86,maize,4.42,low,sand,unconfined,4.61,112.91,66.49,32,58.93,15.74,10.0,0.2,54.203,105.545,0.05,359.809,0.5,248.0,7.49,48.725,111.095,0.501,298.105,18.93,0.029,4.663,,0.2,4.0,8.74,65.24,19.51
13423,2023-06-13,5.87,1.41,23.63,165.85,172.12,4.69,48.86,maize,4.42,low,sand,unconfined,4.61,112.91,66.49,32,58.93,15.74,10.0,0.2,172.279,68.861,0.05,68.256,0.5,124.5,7.39,37.755,83.0,0.087,94.249,8.744,0.029,1.873,,0.2,4.0,8.21,62.3,21.45
13424,2023-10-06,4.38,0.8,21.89,183.08,45.18,6.47,21.02,potatoes,0.32,medium,loess,unconfined,2.18,97.25,66.03,1,85.57,6.05,,,,,,,,,,,,,,,,,,,,4.92,89.6,11.29
13425,2022-09-19,6.15,1.37,9.59,135.26,87.92,5.69,91.65,potatoes,5.0,low,sand,confined,4.82,105.76,36.48,0,64.48,26.47,,,,,,,,,,,,,,,,,,,,5.32,86.6,12.94
13426,2020-05-06,6.0,0.85,52.37,102.77,42.87,2.8,42.18,potatoes,2.55,low,sand,unconfined,7.69,52.04,99.12,43,62.21,17.16,,,,,,,,,,,,,,,,,,,,7.78,80.72,13.43
13427,2023-10-28,6.07,0.84,62.26,173.72,131.6,7.3,35.74,sugar beet,2.52,medium,sand,unconfined,9.58,52.72,35.28,19,74.81,21.19,,,,,,,,,,,,,,,,,,,,5.98,84.13,9.44
13428,2022-04-13,6.03,0.92,82.4,143.38,74.12,5.19,25.7,sugar beet,0.37,medium,clay,unconfined,8.54,113.8,41.98,50,57.7,21.89,325.637,0.514,6.869,20.867,0.05,108.278,0.5,51.6,6.62,2.261,9.807,0.051,71.453,0.167,0.029,0.14,,0.2,4.0,8.97,78.46,14.14
13429,2022-04-13,6.03,0.92,82.4,143.38,74.12,5.19,25.7,sugar beet,0.37,medium,clay,unconfined,8.54,113.8,41.98,50,57.7,21.89,10.0,0.2,2.0,71.8,0.05,68.616,0.5,56.6,7.98,3.722,12.397,0.195,30.524,1.17,0.029,0.442,,0.2,4.0,6.84,69.45,10.28
13430,2024-03-30,5.34,0.81,10.52,127.59,95.87,8.83,53.03,maize,0.37,high,clay,unconfined,3.01,140.5,81.34,23,55.93,17.48,,,,,,,,,,,,,,,,,,,,7.48,72.18,13.32
13431,2024-01-27,6.28,1.25,55.35,176.32,93.11,4.74,50.71,maize,3.59,medium,peat,unconfined,3.71,53.69,36.26,25,85.49,24.4,,,,,,,,,,,,,,,,,,,,1.08,87.72,0.47
13432,2021-09-27,6.32,1.08,56.66,213.87,104.65,7.32,47.59,maize,2.21,medium,sand,unconfined,7.26,123.37,32.39,8,58.56,20.67,,,,,,,,,,,,,,,,,,,,5.61,88.96,10.46
13433,2023-06-24,6.34,0.85,28.39,142.27,93.75,4.28,79.97,potatoes,0.89,high,loess,unconfined,7.52,118.28,156.12,13,79.28,11.98,,,,,,,,,,,,,,,,,,,,9.6,50.69,18.9
13434,2020-11-19,6.47,1.2,21.65,150.42,61.13,4.53,63.17,wheat,1.01,low,peat,confined,0.81,131.95,85.25,2,40.26,13.53,,,,,,,,,,,,,,,,,,,,5.01,76.89,10.65
13435,2023-02-10,6.3,0.92,18.29,90.91,103.4,5.99,29.65,wheat,1.16,medium,sand,unconfined,1.98,95.45,56.92,55,73.72,9.81,,,,,,,,,,,,,,,,,,,,2.18,85.66,2.4
13436,2021-08-11,5.79,0.9,29.45,138.87,68.22,1.6,91.48,grass,4.05,low,loess,unconfined,1.44,66.04,84.78,4,74.86,5.93,,,,,,,,,,,,,,,,,,,,10.08,51.29,19.48
13437,2024-09-22,5.96,1.01,44.05,161.06,132.58,0.96,19.69,grass,3.06,medium,sand,confined,7.73,118.33,61.56,40,78.26,6.81,,,,,,,,,,,,,,,,,,,,3.73,82.01,8.85
13438,2024-02-12,6.05,1.14,67.2,148.98,102.3,3.65,47.69,potatoes,0.36,medium,peat,unconfined,5.99,95.24,49.43,59,62.81,22.06,,,,,,,,,,,,,,,,,,,,1.92,87.51,1.86
13439,2022-01-07,6.05,1.12,62.11,131.89,58.41,2.4,35.4,grass,3.45,low,sand,unconfined,8.0,64.75,120.43,56,71.76,18.95,,,,,,,,,,,,,,,,,,,,2.46,93.04,3.03
13440,2020-09-27,6.5,0.89,7.69,186.29,196.28,0.49,57.41,wheat,2.6,medium,clay,confined,8.96,102.3,68.85,11,75.87,15.35,,,,,,,,,,,,,,,,,,,,3.68,78.77,8.05
13441,2023-01-08,6.32,1.25,24.22,152.9,166.35,6.49,62.72,sugar beet,2.9,low,clay,confined,7.8,56.7,42.69,27,28.33,9.98,,,,,,,,,,,,,,,,,,,,2.27,88.03,4.07
13442,2024-08-24,7.04,0.93,65.99,279.44,197.74,3.42,41.74,potatoes,1.51,medium,peat,confined,0.69,150.76,70.73,11,66.93,23.44,,,,,,,,,,,,,,,,,,,,11.89,61.0,20.28
13443,2022-11-28,7.1,0.8,25.38,160.39,86.28,4.31,71.01,sugar beet,0.09,low,loess,confined,5.76,89.13,58.9,58,64.88,16.15,,,,,,,,,,,,,,,,,,,,3.86,81.19,9.55
13444,2024-09-29,6.04,0.56,38.86,12.67,66.59,5.28,53.98,grass,2.54,low,clay,unconfined,3.92,70.85,111.26,24,83.18,5.02,,,,,,,,,,,,,,,,,,,,5.16,78.44,10.16
13445,2020-01-12,4.08,1.29,5.89,94.4,132.26,6.01,79.22,sugar beet,2.98,medium,clay,confined,3.09,102.44,108.12,36,65.98,3.71,,,,,,,,,,,,,,,,,,,,2.47,87.37,0.61
13446,2023-04-14,6.62,1.0,63.06,176.61,144.32,5.57,68.58,maize,3.23,low,sand,unconfined,6.11,72.02,76.47,2,65.17,21.04,,,,,,,,,,,,,,,,,,,,8.51,79.97,12.58
13447,2022-04-26,5.73,1.06,1.75,117.83,107.87,5.4,40.57,potatoes,2.21,low,sand,unconfined,3.01,113.32,72.49,9,63.67,6.1,14.68,0.2,59.419,52.333,0.05,47.173,0.5,72.3,7.35,20.895,39.439,0.201,42.326,4.05,0.029,0.767,,0.2,4.0,8.59,65.99,9.31
13448,2022-04-26,5.73,1.06,1.75,117.83,107.87,5.4,40.57,potatoes,2.21,low,sand,unconfined,3.01,113.32,72.49,9,63.67,6.1,10.0,0.2,166.579,87.314,0.05,335.73,0.5,225.0,7.18,2.36,14.148,0.346,432.489,2.606,0.029,0.419,,0.2,4.0,7.72,68.53,12.11
