date;pH;electrical_conductivity_dS_m;nitrate_input_mg_L;fertilizer_kg_ha;manure_kg_ha;ammonium_mg_L;chloride_mg_L;crop_type;livestock_density_LU_ha;urbanization;soil_type;aquifer_type;permeability_m_day;groundwater_level_cm;precipitation_mm;drought_days;evaporation_mm;nitrate_groundwater_mg_L
23-10-2020;5.53;0.84;72.3;84.45;79.62;5.94;43.47;sugar beet;2.74;high;clay;unconfined;2.38;122.22;96.97;3;76.03;13.74
5-2-2024;6.34;1.36;36.97;250.72;88.03;3.16;78.43;grass;3.19;low;loess;unconfined;0.98;115.51;46.46;38;39.62;28.58
28-2-2021;5.88;0.9;97.24;140.18;121.12;3.96;86.62;wheat;4.03;medium;sand;unconfined;9.2;41.9;51.74;21;88.66;24.72
3-1-2020;5.04;0.66;26.14;162.38;52.42;4.24;67.35;potatoes;2.36;low;loess;unconfined;6.17;90.37;89.93;13;65.59;7.4
11-3-2020;6.89;0.86;45.0;195.6;132.97;3.33;56.54;maize;1.3;medium;loess;unconfined;0.95;68.69;36.3;46;78.48;26.57
19-1-2023;5.78;1.02;32.96;51.86;45.81;5.55;36.59;sugar beet;3.06;low;loess;unconfined;5.29;113.77;70.49;58;69.35;10.97
4-9-2024;6.75;0.6;24.14;118.0;126.21;9.37;76.06;grass;4.86;low;sand;confined;6.45;117.48;84.99;11;81.82;20.05
14-4-2022;6.64;1.49;61.28;146.6;90.58;3.88;27.18;maize;0.49;low;clay;confined;5.03;78.14;140.65;27;61.25;9.64
27-1-2023;5.5;1.26;17.89;156.54;93.85;8.86;62.15;wheat;0.03;high;peat;confined;6.87;108.71;105.83;27;73.68;6.82
24-8-2021;6.52;1.43;26.48;84.82;-22.61;4.99;24.22;grass;1.94;low;sand;unconfined;2.78;105.37;73.45;29;100.05;5.16
21-6-2022;5.67;1.12;51.73;166.32;76.37;5.64;28.85;sugar beet;2.72;low;clay;confined;0.39;138.98;38.24;44;43.44;18.38
21-9-2024;5.07;0.37;54.9;151.69;91.59;5.52;48.77;sugar beet;2.55;high;sand;unconfined;9.6;-4.41;101.18;14;110.83;10.03
28-11-2024;5.79;1.46;12.16;233.37;161.94;1.61;64.08;potatoes;1.58;high;sand;confined;6.62;106.12;43.52;9;85.05;22.8
21-3-2023;6.2;0.74;51.63;200.01;98.56;5.91;70.1;maize;4.67;low;peat;unconfined;1.79;138.55;61.53;53;64.85;29.83
12-1-2024;5.77;0.77;42.58;136.54;73.88;0.14;50.08;sugar beet;1.22;medium;sand;unconfined;0.22;97.64;101.96;32;48.0;10.23
15-6-2022;5.85;1.05;21.65;140.2;133.35;5.42;41.65;wheat;0.61;low;clay;unconfined;2.27;87.5;55.17;14;43.44;9.8
17-11-2020;6.57;1.41;24.22;200.72;79.79;5.33;34.2;wheat;1.12;low;sand;confined;4.3;65.4;62.05;31;51.49;23.48
25-9-2023;6.05;1.32;0.0;164.18;141.29;1.93;64.0;wheat;0.49;low;clay;unconfined;9.72;130.5;116.5;1;76.42;9.56
30-3-2024;5.58;1.27;74.35;81.44;110.45;5.13;63.23;wheat;4.23;medium;peat;unconfined;7.24;100.98;121.32;31;63.54;8.1
1-5-2021;6.35;0.91;60.31;254.69;64.02;4.41;53.55;maize;2.01;low;clay;unconfined;2.92;97.27;39.72;20;75.39;28.05
15-8-2022;6.1;0.9;14.22;100.51;137.51;4.69;56.03;potatoes;4.15;low;clay;confined;8.34;83.62;24.98;58;80.54;14.19
4-10-2022;4.74;1.1;55.98;273.95;124.04;4.71;82.03;potatoes;3.19;low;sand;unconfined;6.98;134.09;124.0;37;75.3;30.84
26-1-2020;6.21;0.96;28.52;171.4;135.83;3.82;70.33;grass;2.37;medium;clay;confined;5.21;72.26;28.51;18;46.8;15.72
13-5-2021;6.2;1.27;58.3;118.23;92.72;5.15;21.69;maize;0.51;low;loess;unconfined;0.77;106.65;65.97;51;72.18;14.76
7-9-2022;6.01;1.25;30.08;31.65;124.05;6.73;67.75;grass;0.19;low;sand;unconfined;6.01;59.89;116.94;25;71.54;7.01
18-2-2024;6.45;1.18;32.73;188.84;176.82;4.52;77.63;sugar beet;2.79;low;clay;confined;1.29;37.61;58.83;10;47.89;16.47
15-6-2020;5.66;0.24;34.23;72.48;106.86;4.9;33.61;grass;1.0;low;peat;unconfined;8.46;70.67;72.75;18;34.67;7.33
11-8-2021;6.17;1.04;26.85;167.86;84.05;6.3;68.97;wheat;2.22;low;clay;confined;1.72;92.59;76.66;0;72.06;9.17
19-2-2021;5.22;0.97;67.99;246.68;161.76;9.54;110.11;potatoes;4.73;low;clay;unconfined;2.77;108.57;94.13;48;71.59;21.14
14-6-2024;6.2;1.05;57.97;93.12;126.68;4.61;59.65;potatoes;0.67;low;loess;unconfined;3.28;109.78;98.48;23;65.44;12.26
4-6-2021;6.98;0.77;42.2;186.9;81.98;1.6;45.29;potatoes;3.53;medium;peat;unconfined;7.76;162.96;102.74;5;59.24;16.96
14-12-2024;5.5;0.6;60.49;109.42;169.41;3.21;47.98;maize;1.06;low;sand;confined;4.44;135.34;54.42;40;35.89;23.36
9-6-2021;5.62;1.14;7.46;206.66;51.86;6.2;52.62;wheat;1.2;medium;peat;unconfined;8.54;80.8;48.05;23;70.8;4.22
4-6-2022;5.64;0.89;15.43;153.29;121.17;8.03;18.46;grass;3.19;medium;sand;unconfined;3.69;119.21;57.18;3;74.35;14.45
26-4-2023;6.06;1.17;49.49;149.05;145.86;3.11;17.53;sugar beet;0.65;low;loess;confined;2.66;32.26;39.21;22;67.9;7.75
19-4-2024;5.47;0.8;54.71;210.36;142.87;4.91;55.41;maize;1.94;low;clay;unconfined;8.96;79.63;71.74;49;87.06;22.76
13-7-2020;6.21;1.42;45.59;181.26;64.0;5.04;49.02;sugar beet;1.9;medium;clay;unconfined;8.27;12.76;61.04;16;56.44;6.17
6-4-2021;6.42;1.3;2.35;109.77;50.38;3.46;63.26;maize;2.28;low;sand;unconfined;7.2;132.65;55.8;54;69.93;0.0
15-12-2022;6.27;1.09;18.75;239.36;109.18;8.07;44.35;wheat;1.59;low;sand;unconfined;1.66;112.34;124.89;29;76.95;19.67
11-9-2021;5.12;0.94;48.33;73.21;128.19;7.33;51.65;maize;1.37;low;peat;unconfined;2.43;91.19;103.44;40;81.66;13.46
3-11-2020;6.5;1.26;88.53;163.78;56.88;5.69;69.01;sugar beet;3.91;medium;clay;unconfined;9.51;143.1;62.79;11;58.59;11.53
18-10-2023;6.47;1.12;64.36;108.86;112.07;4.16;4.48;maize;0.4;medium;clay;unconfined;3.86;105.89;92.71;28;67.6;20.1
12-4-2023;6.42;1.07;71.55;75.64;41.7;6.91;31.67;wheat;4.25;low;sand;confined;6.68;129.0;77.44;36;78.92;10.55
12-5-2020;6.19;1.31;46.79;93.29;142.43;6.03;39.53;potatoes;4.19;high;peat;confined;3.18;67.19;79.54;12;65.09;16.06
13-3-2020;6.11;1.43;46.65;147.54;77.15;4.13;46.83;maize;4.66;low;sand;unconfined;3.66;65.94;74.96;3;92.05;19.32
25-3-2023;6.52;0.62;19.33;167.49;93.44;6.94;21.66;sugar beet;1.2;low;sand;confined;3.22;77.82;71.28;38;50.34;21.46
2-3-2022;6.96;0.68;59.04;202.95;134.57;5.74;31.83;sugar beet;4.58;high;loess;unconfined;3.05;46.53;30.15;48;72.31;19.75
6-1-2020;5.52;0.77;38.54;223.8;130.85;1.68;63.99;maize;2.25;low;loess;unconfined;9.6;116.11;51.89;21;72.76;13.66
8-7-2023;6.54;0.55;53.85;163.88;118.96;3.02;59.3;wheat;3.42;low;clay;unconfined;8.72;150.91;51.58;59;50.7;22.58
5-2-2021;5.96;0.98;40.61;127.84;141.18;2.34;-5.85;grass;4.26;low;sand;unconfined;7.41;58.79;92.82;30;70.18;20.79
16-8-2024;5.94;1.18;45.58;201.95;116.36;7.06;45.5;potatoes;0.31;medium;clay;confined;5.68;72.58;67.74;5;65.76;22.25
2-11-2022;5.23;0.99;38.25;119.27;157.9;3.6;47.15;wheat;0.17;low;sand;unconfined;9.29;118.34;44.75;5;64.56;16.24
16-8-2020;5.86;0.84;44.49;70.22;31.57;6.25;31.74;grass;1.01;low;sand;confined;7.86;75.86;92.33;4;51.29;14.38
4-4-2021;5.5;1.34;60.0;196.95;97.62;9.34;47.16;sugar beet;2.8;low;sand;unconfined;8.61;125.53;84.06;8;61.07;17.16
13-11-2020;5.77;1.04;14.68;216.2;95.92;6.59;57.85;maize;3.89;low;sand;confined;7.53;104.77;68.09;33;84.2;15.34
27-3-2022;5.45;1.1;10.14;108.91;91.24;4.16;64.3;sugar beet;3.88;medium;clay;unconfined;9.15;101.48;102.42;55;74.66;13.42
8-12-2021;5.78;1.35;48.52;248.04;119.9;3.51;52.02;maize;4.47;medium;peat;confined;5.99;141.66;101.19;55;28.54;22.91
9-6-2023;5.8;0.96;68.81;179.15;108.56;4.39;62.94;potatoes;2.78;low;peat;unconfined;5.77;47.24;53.96;33;69.81;24.31
6-6-2023;6.05;1.62;73.85;171.7;132.99;2.94;50.22;maize;2.8;low;sand;unconfined;5.42;153.88;72.54;37;79.63;11.71
17-9-2023;5.19;0.87;15.51;124.17;52.65;2.71;4.3;sugar beet;0.39;medium;sand;unconfined;7.82;108.92;122.03;41;53.01;7.73
28-1-2024;5.28;1.6;31.94;200.86;191.69;3.39;47.32;grass;3.83;low;loess;unconfined;0.99;137.42;127.76;9;49.2;23.32
23-10-2024;6.18;0.71;10.42;73.78;84.36;6.06;25.42;grass;2.4;high;clay;confined;8.11;154.69;91.1;27;72.25;6.35
12-9-2020;5.6;1.16;28.99;133.01;111.47;3.96;52.27;grass;1.04;low;clay;unconfined;3.54;65.62;81.8;37;73.46;16.59
1-11-2020;6.54;0.81;62.46;113.34;91.75;4.55;45.6;maize;0.63;low;clay;confined;8.66;82.8;85.09;48;47.98;12.12
30-6-2020;6.11;1.34;39.74;84.55;103.24;5.94;45.41;wheat;4.45;medium;clay;confined;5.03;81.74;99.37;56;79.31;18.1
8-4-2021;6.3;0.86;32.52;193.15;78.6;6.45;33.24;sugar beet;2.88;medium;peat;unconfined;5.32;67.99;56.18;18;69.7;13.26
1-4-2021;6.71;1.09;50.9;167.06;108.23;1.14;42.02;sugar beet;3.09;low;loess;unconfined;8.11;93.56;73.11;3;54.99;12.35
5-10-2021;5.85;0.8;24.1;190.23;123.2;1.55;56.14;wheat;1.2;high;loess;unconfined;5.07;98.45;74.73;28;66.79;14.28
6-7-2021;5.71;1.28;71.86;136.08;3.93;4.23;31.73;grass;2.75;low;sand;unconfined;3.36;112.32;116.33;19;78.84;18.24
29-12-2022;6.44;0.8;40.15;199.25;86.86;2.77;37.58;grass;0.8;medium;loess;unconfined;0.91;128.89;96.21;15;50.9;15.14
5-1-2023;6.25;1.51;31.96;153.86;85.34;6.71;14.95;sugar beet;2.09;medium;sand;unconfined;9.38;123.91;69.02;18;54.65;1.59
14-11-2021;5.91;0.7;51.74;126.39;192.84;4.07;55.58;maize;1.23;high;loess;unconfined;7.38;132.36;94.44;48;105.46;13.67
16-3-2022;6.7;0.6;58.79;118.06;134.4;8.6;24.48;maize;0.83;medium;sand;unconfined;6.28;106.32;103.69;20;79.09;15.43
6-2-2020;5.89;1.29;71.92;50.85;160.0;4.02;50.56;potatoes;4.0;high;sand;confined;7.48;164.27;64.31;46;69.84;15.05
19-8-2020;6.02;0.82;35.8;208.22;122.32;5.62;64.13;grass;3.31;medium;peat;unconfined;7.27;88.55;115.23;54;40.27;21.87
27-5-2021;6.01;1.0;61.72;202.55;103.29;3.67;75.43;sugar beet;4.0;medium;loess;unconfined;0.83;119.4;95.48;6;55.5;17.39
9-3-2021;5.53;0.9;42.02;296.37;114.57;5.98;43.57;maize;4.18;medium;peat;confined;1.22;111.72;113.42;19;78.62;19.35
7-7-2022;6.04;0.61;27.77;133.27;144.92;6.02;62.49;potatoes;1.95;medium;sand;unconfined;5.61;105.87;92.69;59;34.93;13.62
10-11-2024;6.7;0.98;24.46;116.66;170.0;6.78;49.85;wheat;3.78;medium;sand;confined;7.43;81.35;59.38;55;85.59;11.33
21-8-2024;6.22;1.38;18.06;64.93;112.08;4.73;12.55;maize;3.67;low;loess;unconfined;3.08;155.41;66.63;28;47.13;6.49
2-12-2022;6.02;1.3;25.17;198.0;75.08;7.54;20.27;maize;1.23;low;loess;confined;9.26;102.17;81.24;24;82.92;10.58
13-5-2023;5.92;1.07;62.31;186.49;136.98;5.6;66.95;sugar beet;3.45;low;clay;unconfined;1.82;126.45;49.7;37;94.11;23.87
17-9-2023;6.17;1.33;54.13;227.59;65.87;3.71;73.15;grass;4.64;low;clay;unconfined;7.87;142.01;50.68;36;83.54;26.9
25-9-2023;6.37;0.68;15.18;104.17;115.62;3.73;7.62;sugar beet;3.43;high;sand;unconfined;1.51;95.32;131.23;33;61.73;0.0
21-6-2024;6.3;0.9;5.07;185.82;127.25;6.46;56.67;wheat;1.64;low;loess;unconfined;2.35;130.07;82.23;2;76.02;11.72
7-7-2021;5.83;1.12;17.75;123.9;95.68;7.53;55.38;grass;3.51;medium;loess;confined;4.27;63.9;111.07;21;81.35;16.43
24-11-2024;6.16;0.96;24.47;217.19;63.81;2.76;33.95;sugar beet;2.91;low;loess;unconfined;4.91;86.16;124.95;35;66.38;15.98
19-11-2021;6.24;0.93;33.93;176.81;81.82;6.5;34.16;maize;4.03;medium;peat;confined;2.89;137.38;51.99;13;61.72;13.35
27-4-2022;5.5;0.64;63.46;72.22;87.34;2.03;28.87;sugar beet;1.36;high;sand;unconfined;2.01;43.51;93.42;48;84.65;20.95
25-2-2021;6.08;0.38;29.05;143.44;57.86;3.77;11.58;grass;0.81;low;loess;unconfined;9.69;133.34;93.3;28;70.41;7.88
25-6-2023;4.92;1.25;73.61;52.59;84.56;5.98;28.92;potatoes;2.16;medium;loess;unconfined;8.72;144.56;49.47;12;55.3;15.74
15-6-2023;6.24;1.07;6.4;91.84;41.92;3.3;63.93;potatoes;3.13;low;peat;unconfined;6.09;115.97;115.83;39;53.52;9.23
29-7-2021;6.33;1.27;33.03;94.86;123.65;7.93;42.99;wheat;0.48;medium;clay;unconfined;7.61;117.56;74.7;1;74.15;5.44
12-10-2023;6.37;0.87;55.71;117.95;113.33;6.22;64.68;sugar beet;1.32;low;clay;confined;4.22;99.52;125.67;46;61.84;13.64
25-3-2024;5.8;0.79;56.94;136.87;110.63;2.64;9.97;maize;0.84;low;peat;unconfined;7.26;120.95;51.93;11;80.1;15.68
3-8-2024;6.15;1.0;33.29;158.23;84.56;6.31;58.79;wheat;3.85;low;loess;unconfined;2.8;39.56;98.97;4;71.91;20.03
23-12-2024;6.71;1.26;60.04;155.73;89.92;2.36;65.55;wheat;3.52;low;loess;unconfined;1.67;144.76;-6.2;44;55.86;25.5
15-5-2024;6.71;0.93;56.24;148.81;66.84;5.01;-2.27;wheat;3.13;high;loess;confined;7.36;47.6;63.34;14;58.96;12.9
24-10-2024;5.99;1.24;26.36;166.62;120.21;6.75;39.46;grass;2.32;medium;peat;unconfined;8.68;23.07;86.18;56;50.44;17.05
15-2-2020;6.07;0.7;46.3;87.51;45.69;6.42;56.88;potatoes;2.24;low;peat;confined;2.34;102.08;68.87;45;78.55;14.28
24-9-2020;6.56;0.95;54.07;153.66;103.35;4.83;76.06;grass;2.59;low;sand;confined;7.67;129.89;125.74;25;72.8;18.51
31-3-2024;5.25;0.98;27.79;221.72;74.65;4.31;22.42;potatoes;4.09;medium;loess;unconfined;6.16;65.44;104.93;13;78.26;12.06
13-5-2020;5.84;1.37;73.89;141.71;170.29;2.68;77.74;sugar beet;2.98;low;clay;unconfined;9.23;142.82;72.68;10;101.2;19.88
17-2-2024;6.67;1.06;23.29;174.73;121.07;5.37;58.77;grass;3.73;low;peat;confined;9.74;61.4;112.74;54;68.07;18.5
4-5-2021;6.49;1.52;42.88;170.08;99.98;6.61;29.95;maize;1.31;low;sand;unconfined;6.51;76.17;15.67;24;69.5;12.22
18-8-2021;6.18;0.6;15.0;193.11;55.76;9.13;69.86;sugar beet;2.39;low;peat;confined;6.54;100.19;84.39;50;75.14;7.32
28-4-2020;5.25;1.04;42.07;164.36;45.46;4.09;96.06;grass;3.15;medium;loess;unconfined;8.19;132.3;62.21;38;51.12;7.14
23-8-2024;5.98;1.05;18.66;192.27;119.83;6.69;43.29;maize;1.58;low;clay;unconfined;9.42;84.19;106.61;55;51.93;15.94
18-10-2021;5.71;1.19;34.12;175.36;171.95;6.53;41.64;sugar beet;2.6;low;sand;unconfined;1.96;107.34;64.63;52;65.29;8.37
21-6-2023;6.17;0.76;8.27;182.86;116.36;4.05;30.96;sugar beet;4.2;low;loess;confined;3.15;104.72;53.2;13;45.43;9.24
26-3-2022;5.6;1.51;56.0;172.11;107.01;6.44;86.77;maize;0.39;medium;loess;unconfined;3.72;17.73;74.73;7;75.24;9.92
17-5-2024;5.49;1.0;47.13;99.66;107.59;3.37;35.41;maize;4.04;low;peat;confined;0.94;93.43;130.6;0;71.97;7.71
16-11-2023;4.97;0.67;61.75;91.46;104.12;5.51;30.62;wheat;3.02;low;peat;confined;2.46;89.61;97.44;1;54.79;11.58
29-10-2020;6.61;1.0;33.04;132.34;108.13;4.58;37.52;grass;2.06;low;peat;unconfined;2.67;28.48;109.66;23;49.55;5.66
12-9-2022;5.8;0.91;62.68;227.58;72.59;5.89;37.75;potatoes;2.81;medium;sand;unconfined;7.33;96.35;58.86;48;47.04;17.67
31-5-2021;6.08;1.83;40.79;141.42;61.06;6.05;38.43;maize;3.03;medium;sand;unconfined;2.81;104.93;46.27;30;83.42;7.37
25-7-2021;6.0;1.31;42.26;165.48;104.37;3.94;34.22;potatoes;3.9;medium;peat;unconfined;4.81;51.32;26.66;15;49.18;15.19
24-12-2023;5.47;1.01;82.28;51.63;159.74;4.98;35.68;wheat;4.01;high;sand;confined;9.78;136.02;64.54;26;63.43;11.41
11-6-2023;5.37;0.97;30.31;159.69;131.08;4.74;52.87;potatoes;3.7;medium;loess;unconfined;6.55;112.61;107.5;42;58.62;20.12
9-10-2023;5.5;1.29;64.55;154.3;50.66;2.82;76.99;maize;0.09;low;clay;unconfined;3.08;110.46;82.07;16;72.8;18.0
23-9-2023;5.64;1.3;49.59;16.33;89.79;4.26;30.16;grass;2.79;low;clay;unconfined;6.45;94.79;88.92;44;83.49;2.86
7-4-2021;6.18;0.13;28.56;164.54;129.16;3.84;23.94;potatoes;2.16;medium;clay;unconfined;2.47;85.56;81.74;34;60.94;18.38
4-5-2022;5.6;1.19;13.69;67.45;160.67;2.75;56.53;sugar beet;2.88;high;loess;confined;2.08;134.32;80.74;30;97.54;3.02
22-2-2023;6.87;1.01;19.34;113.73;171.65;3.39;60.66;potatoes;3.03;medium;sand;confined;3.95;110.53;83.39;29;70.3;16.24
11-10-2023;6.51;0.61;62.61;199.72;91.57;4.48;80.82;wheat;3.08;low;peat;confined;1.53;112.31;85.37;31;67.0;28.56
24-4-2023;6.4;1.26;74.69;157.87;132.97;5.11;78.18;wheat;1.75;high;sand;unconfined;4.1;92.98;102.71;46;58.96;21.66
6-7-2023;5.94;1.67;41.83;127.58;109.97;2.51;18.3;maize;2.23;low;clay;confined;8.62;60.6;88.08;13;69.03;7.7
15-12-2024;6.76;1.17;42.88;123.3;95.21;7.4;10.05;grass;0.08;low;sand;unconfined;4.63;76.42;117.83;2;83.9;11.75
30-5-2023;5.89;1.33;55.53;129.1;102.49;6.23;61.31;potatoes;4.68;low;clay;confined;1.92;123.11;103.96;52;98.37;13.39
18-2-2022;5.98;1.54;41.47;158.04;102.99;4.83;60.77;maize;4.94;low;clay;unconfined;2.76;142.54;101.76;43;72.97;11.74
31-7-2020;6.08;0.75;61.99;89.97;147.01;2.56;79.64;grass;2.0;high;sand;unconfined;4.38;157.29;61.51;23;53.89;14.27
11-10-2021;6.35;0.44;45.83;206.22;43.82;4.57;57.85;wheat;2.1;low;sand;unconfined;5.14;79.31;56.17;42;67.45;15.57
25-2-2021;6.32;1.2;42.71;92.62;118.73;4.45;38.74;potatoes;2.3;low;clay;unconfined;6.71;21.63;33.34;2;28.41;15.55
3-1-2023;5.76;0.93;26.02;63.65;161.58;2.84;70.79;maize;1.47;low;loess;unconfined;8.59;122.29;99.56;2;83.64;13.58
15-1-2024;5.73;0.59;21.09;199.56;157.27;2.68;29.11;potatoes;2.18;low;loess;confined;2.19;91.12;86.01;6;75.04;20.53
30-3-2020;6.32;0.98;0.0;128.15;122.76;6.53;90.14;potatoes;1.79;low;clay;unconfined;7.71;71.4;87.49;9;75.18;3.37
29-12-2023;6.36;1.22;64.68;153.52;69.72;4.35;55.45;sugar beet;0.1;medium;peat;unconfined;6.6;106.14;32.52;27;53.75;10.17
19-7-2022;5.8;0.96;37.07;182.73;131.07;6.77;35.25;wheat;0.63;low;sand;confined;3.92;76.86;67.77;43;43.16;22.21
13-11-2020;5.21;0.76;31.99;114.03;153.0;4.97;32.27;grass;0.39;low;peat;confined;1.82;67.5;93.59;58;59.81;12.12
21-4-2023;5.9;0.93;0.97;156.86;79.39;6.5;53.9;wheat;1.19;low;loess;unconfined;7.58;119.71;96.15;8;57.21;11.35
16-9-2023;6.31;0.99;27.2;182.41;114.3;6.44;48.4;maize;0.5;medium;clay;unconfined;2.32;116.26;57.13;32;62.65;16.21
25-9-2022;6.9;0.42;24.57;232.16;91.79;5.93;47.26;wheat;1.15;low;loess;confined;4.97;82.77;116.41;1;82.77;13.66
16-6-2022;5.4;0.96;24.1;124.45;75.44;7.37;23.8;maize;0.02;medium;sand;unconfined;4.35;120.29;69.79;25;76.69;10.21
21-10-2022;5.79;0.6;46.66;126.85;87.39;5.2;46.76;wheat;4.94;low;clay;unconfined;7.18;102.55;58.64;14;104.54;10.73
30-4-2022;5.81;1.2;42.44;178.17;105.14;2.01;66.53;maize;0.55;low;sand;unconfined;6.04;52.02;51.51;38;52.8;8.05
19-8-2021;6.68;0.53;12.77;160.43;63.27;2.33;34.9;maize;4.2;low;clay;unconfined;2.56;77.52;91.88;49;74.1;8.3
29-12-2020;5.98;1.3;14.04;143.15;56.72;3.69;55.12;potatoes;0.51;low;clay;unconfined;7.52;97.88;58.29;1;71.38;13.71
12-5-2021;5.55;0.88;14.01;229.63;64.42;6.48;72.38;sugar beet;1.56;low;loess;unconfined;6.86;62.97;93.62;40;86.09;13.02
27-7-2023;6.28;0.84;76.21;65.88;113.12;4.2;62.6;sugar beet;4.71;medium;peat;unconfined;6.03;98.07;102.04;15;93.99;16.88
9-6-2022;5.8;1.09;69.85;78.91;41.37;5.41;25.8;potatoes;1.55;high;peat;confined;0.64;99.87;108.24;35;36.3;11.93
23-1-2023;5.39;0.74;22.95;66.46;11.32;6.07;56.43;sugar beet;3.27;medium;clay;unconfined;9.52;70.92;92.1;44;78.28;10.83
10-7-2022;5.55;1.08;0.47;210.08;154.9;5.33;79.3;grass;1.59;low;peat;unconfined;0.41;138.22;56.43;27;94.54;21.37
27-2-2020;6.87;0.78;42.56;175.74;59.47;0.42;59.95;potatoes;4.71;low;sand;unconfined;8.0;90.1;68.58;36;60.83;15.52
12-5-2020;6.19;0.83;40.94;81.46;92.24;2.63;73.6;sugar beet;0.05;medium;sand;unconfined;2.21;132.39;74.45;20;74.15;14.51
31-10-2022;6.05;1.12;46.34;143.85;136.89;8.53;69.6;potatoes;1.26;low;peat;confined;0.12;105.09;68.16;18;72.66;14.46
9-7-2023;5.88;0.66;54.83;148.62;42.47;5.65;27.23;potatoes;2.07;low;clay;confined;0.45;110.74;74.02;7;41.32;6.31
21-8-2021;6.15;0.62;49.03;39.54;42.42;-0.4;85.6;potatoes;4.12;low;clay;confined;0.76;122.31;117.18;49;81.76;0.0
19-9-2021;6.14;1.07;17.67;159.41;74.7;5.14;75.08;sugar beet;2.87;low;loess;confined;8.87;24.28;100.85;12;91.75;11.98
28-4-2024;6.15;0.99;45.88;91.12;138.45;8.61;44.34;sugar beet;4.47;low;loess;unconfined;7.53;67.74;89.57;20;90.2;6.57
20-3-2021;6.06;1.05;57.08;185.33;99.13;5.55;75.92;grass;4.42;low;clay;unconfined;5.02;37.87;87.92;51;70.5;26.1
30-5-2023;6.43;1.1;25.52;92.65;99.68;5.09;47.44;potatoes;4.78;medium;loess;unconfined;9.1;103.25;79.28;21;79.79;5.5
3-5-2020;6.01;1.02;46.0;160.96;88.18;1.34;48.21;sugar beet;0.91;low;sand;confined;5.49;120.71;95.61;30;98.98;16.05
18-9-2020;5.51;1.18;28.94;214.73;122.49;4.46;32.12;grass;2.11;low;clay;unconfined;3.35;113.64;103.47;23;66.66;15.95
30-1-2023;5.69;1.03;79.92;198.73;157.27;1.71;29.3;wheat;2.14;low;clay;unconfined;0.16;95.07;55.0;23;53.0;15.21
21-1-2023;5.01;0.4;13.46;175.36;219.36;2.56;52.99;grass;0.62;low;clay;unconfined;8.01;101.15;81.42;37;72.54;13.04
22-3-2023;7.01;0.48;63.12;145.93;94.08;2.1;44.93;sugar beet;4.73;low;clay;confined;9.67;118.86;39.05;48;60.16;16.12
18-4-2023;6.43;1.58;6.58;74.99;161.04;8.48;20.26;wheat;1.81;low;peat;confined;1.6;36.09;121.32;6;78.65;9.24
17-10-2022;5.58;1.0;75.86;128.05;139.97;6.46;57.0;maize;3.2;medium;loess;unconfined;9.73;58.07;96.15;30;102.12;16.2
13-5-2023;5.86;1.29;17.17;138.7;110.68;7.8;60.21;sugar beet;3.02;medium;peat;confined;2.38;172.66;74.57;7;85.21;13.86
8-10-2020;5.68;0.9;43.79;135.11;11.6;2.35;55.98;grass;1.18;medium;sand;unconfined;5.76;90.57;89.84;36;77.43;5.74
28-7-2021;6.77;0.98;7.42;73.32;84.88;5.38;55.81;wheat;2.86;low;loess;unconfined;1.95;110.54;82.63;22;80.98;5.11
11-3-2021;5.29;0.86;13.0;171.72;86.47;2.98;58.16;potatoes;1.28;low;sand;confined;2.84;82.57;85.84;11;56.65;20.95
12-9-2021;6.06;1.74;57.95;90.95;114.35;3.2;53.33;grass;1.43;medium;loess;unconfined;9.88;104.61;37.51;11;73.5;8.26
10-6-2024;5.95;1.08;60.56;227.31;92.1;5.94;56.98;sugar beet;2.75;medium;sand;unconfined;4.12;32.44;113.5;47;55.31;26.38
21-5-2021;6.41;0.84;44.79;157.4;77.47;5.36;60.11;grass;2.28;high;sand;confined;3.31;91.82;118.7;29;57.19;10.52
11-5-2020;5.95;0.5;54.82;198.96;181.2;5.57;38.29;potatoes;2.12;high;sand;confined;6.07;67.97;43.83;45;71.58;15.36
12-8-2020;5.12;1.59;60.9;197.93;152.33;2.49;24.68;maize;1.97;low;loess;unconfined;0.64;68.54;63.27;52;43.86;20.9
10-10-2020;5.87;0.95;26.32;253.9;19.09;5.26;56.39;grass;3.77;medium;sand;unconfined;2.07;77.93;103.67;40;40.33;20.03
18-7-2023;5.51;1.22;12.02;159.09;88.76;5.7;53.03;sugar beet;1.4;medium;clay;confined;9.44;89.15;49.09;42;103.98;7.95
10-1-2022;6.04;1.26;39.73;130.5;125.24;3.65;59.06;wheat;1.56;low;peat;unconfined;8.68;108.41;139.98;58;70.94;3.99
14-10-2020;6.72;0.86;28.46;131.46;153.24;4.46;72.76;maize;2.9;high;clay;unconfined;4.82;78.63;127.56;22;76.86;20.52
18-8-2024;5.13;1.2;47.77;224.81;83.2;1.71;49.31;maize;4.82;low;sand;unconfined;7.58;87.13;121.22;17;83.63;14.66
20-12-2024;5.6;0.82;50.96;83.99;91.39;0.69;47.34;potatoes;1.46;medium;sand;confined;3.39;79.5;111.27;50;73.52;5.71
5-3-2021;5.72;0.7;26.37;106.09;103.79;9.02;59.37;maize;2.08;low;sand;unconfined;7.9;102.42;87.86;7;80.83;12.33
