date,electrical_conductivity_dS_m,pH,nitrate_groundwater_mg_L,ammonium_mg_L,chloride_mg_L,temperature,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,sunlight_hours,humidity
1997-12-09,,,0.028,11.656,129.782,10.4,96.8942,86.2473,24.0921,wheat,1.8427,high,peat,unconfined,9.4287,186.7605,695.0469,1,966.2327,1870.6405,72.6897
1998-10-21,,,,,,,63.9277,266.1315,61.2177,grass,0.5753,medium,loess,unconfined,1.7632,173.7138,241.3901,29,675.2874,1530.558,67.659
1999-07-13,,,0.224,11.614,135.1,10.9,67.2086,273.446,143.1998,maize,2.9115,low,sand,unconfined,0.8623,185.9627,967.6035,7,412.8282,1604.7998,82.4856
2002-09-06,,,,,,,74.1928,183.1528,62.5018,grass,0.2258,medium,loess,confined,4.272,148.8394,418.6438,82,146.1063,1876.1658,63.9532
2003-09-10,,,0.09,12.7,158.72,10.8,79.3035,134.9434,175.4657,maize,2.8487,low,loess,confined,4.601,186.2875,542.2738,91,144.6061,1231.1587,69.2694
2005-09-28,16.169999999999998,6.9,0.01,12.29,142.0,11.4,67.1546,162.756,83.3327,beets,0.9659,low,loess,unconfined,9.1437,124.8319,1019.2336,59,340.0385,2274.352,78.464
2007-10-02,15.49,6.97,0.01,11.15,121.9,11.4,31.3475,267.4061,71.032,maize,2.0327,high,loess,unconfined,9.5817,114.2393,818.4747,56,176.827,1919.6582,68.5781
2009-07-14,16.130000000000003,6.89,0.014,11.464,141.4,11.9,88.6641,102.7484,61.9244,wheat,2.9941,medium,peat,unconfined,2.4176,282.7407,279.7221,67,950.7493,1841.3459,45.5243
2011-01-24,15.330000000000002,6.7,0.014,5.273,135.05,11.2,75.8908,123.7176,123.3147,beets,0.7872,medium,clay,confined,2.1874,128.3351,980.6478,90,953.9089,1635.9948,86.0436
2013-10-07,16.0,7.1,0.07,12.666,134.16,11.7,76.7683,246.3607,174.136,wheat,1.4781,high,loess,confined,5.5755,243.8491,988.9889,77,863.4327,1519.5243,83.0205
2015-08-18,16.6,7.0,0.07,12.569,141.13,10.9,99.6901,283.8174,93.0912,wheat,0.1682,medium,clay,unconfined,9.8246,57.8214,953.3423,81,510.0442,1594.8513,75.8836
2017-07-20,16.0,7.14,0.07,11.935,132.3882,14.7,82.2274,73.2318,65.4531,maize,0.7228,high,clay,confined,7.7864,119.9027,886.9295,93,764.4619,2489.3572,53.8854
2019-07-01,15.4845,7.05,0.07,15.35,128.069,11.4,84.6236,250.9431,95.7559,potatoes,0.5021,high,clay,confined,0.6931,176.9316,273.5842,22,904.9449,1745.4574,56.7305
2021-06-21,15.86,6.81,0.029,12.088,127.002,11.5,95.6265,211.2671,182.8622,wheat,2.2871,low,sand,confined,8.33,204.7531,716.1351,61,476.1537,1755.0355,68.6904
2023-06-13,15.13,6.84,0.029,12.534,131.997,11.9,23.6021,107.6929,80.2168,beets,2.1076,low,loess,unconfined,8.671,271.2477,200.6047,60,109.2263,1386.9806,44.8196
1981-08-19,11.864,7.03,0.1,5.8,26.0,,54.7955,238.9543,138.0346,wheat,1.5177,high,peat,unconfined,3.3516,183.3255,981.9833,79,804.4598,1710.8953,59.2779
1990-03-08,,,,,,,62.251,231.979,79.3531,potatoes,0.1051,low,sand,confined,3.2812,71.0488,1160.814,8,316.4715,2282.5665,80.4111
1991-03-22,,,,,,,39.6348,85.5075,141.4564,potatoes,0.6967,high,clay,unconfined,5.3446,100.8962,1138.6937,69,810.966,1388.1872,67.5742
1992-05-15,,,,,,,85.5463,175.5628,178.5819,wheat,2.0616,medium,peat,confined,9.079,179.6547,1151.2085,19,312.7399,2437.0213,45.9387
1993-04-23,,,,,,,78.6178,239.5728,127.7406,potatoes,0.1387,low,peat,unconfined,1.7803,61.5688,653.7722,78,577.3791,1915.334,82.2182
1995-10-03,,,,,,,74.8795,97.886,190.5396,maize,1.7898,low,sand,confined,5.8721,263.4017,505.1661,21,230.4842,2428.6914,62.617
1996-10-17,,,,,,,99.7434,165.6915,128.2731,grass,0.5668,high,sand,unconfined,4.9512,252.4131,884.0789,69,882.3077,1550.709,86.5308
1997-12-09,,,,,,,33.3443,80.1853,195.4777,potatoes,1.7878,medium,loess,unconfined,3.3592,85.1361,415.9387,0,509.0031,1759.7464,88.9899
1998-10-21,,,,,,,76.1912,126.7087,150.2715,wheat,2.3936,low,loess,confined,6.3565,192.4106,838.3556,13,348.5707,2074.9251,89.3814
1999-07-13,,,,,,,59.6264,104.4862,137.5019,potatoes,2.6353,low,sand,confined,3.7213,82.5653,1036.3116,58,937.8788,2106.8477,69.069
2002-09-06,,,,,,,38.169,176.2678,169.37,wheat,1.354,high,loess,unconfined,1.1496,294.4171,812.2066,84,841.8307,1281.2251,59.2256
2003-09-10,,,,,,,24.4528,85.3038,21.9967,beets,1.85,medium,peat,unconfined,8.6977,155.5695,410.5864,12,432.7112,1560.6959,77.0438
1981-08-19,12.429,7.03,0.1,6.2,27.0,,90.6295,145.7877,66.3049,wheat,1.6463,high,sand,unconfined,2.2714,50.0796,1134.639,72,848.4373,2126.2585,46.6724
1983-01-18,11.073,7.08,0.1,8.0,28.0,,63.591,118.7907,58.8963,beets,1.6658,low,loess,unconfined,6.1948,293.9378,465.226,16,314.2505,1324.2664,78.7845
1984-02-01,12.203,7.15,0.1,11.0,27.0,,84.244,236.5122,39.9617,grass,1.2199,medium,loess,confined,9.8333,90.1095,1191.0988,10,646.6467,1447.1138,54.5902
1985-04-10,12.429,7.05,0.3,5.65,25.3,,59.081,224.9174,188.8016,maize,2.3887,high,peat,confined,2.5978,168.697,1008.174,10,221.8995,2361.9707,52.7118
1986-04-08,12.203,7.14,0.3,6.33,25.4,,29.7979,73.7326,43.5804,grass,1.0808,medium,clay,unconfined,4.9109,203.3811,1060.6825,45,530.8117,1201.0687,64.9743
1987-04-02,12.315999999999999,7.48,0.3,4.95,26.2,,40.3794,288.371,67.3106,wheat,1.8174,high,sand,unconfined,6.6995,142.2186,358.6955,16,492.5922,1385.5885,55.9546
1988-03-10,12.315999999999999,7.14,0.28,5.51,25.1,,44.3385,236.1707,80.3295,grass,1.4212,low,loess,unconfined,9.2072,120.1752,1170.9206,78,265.8264,1458.7544,42.4344
1989-03-17,12.373000000000001,7.06,0.28,6.34,25.0,,97.5641,203.9897,132.433,beets,1.0949,high,clay,confined,8.743,235.2102,744.9414,76,485.4408,2069.4998,44.8369
1990-03-08,12.373000000000001,7.02,0.28,6.43,24.21,,10.507,169.4254,158.1436,grass,1.1592,low,loess,unconfined,9.8374,195.1909,406.2926,1,675.1637,1897.852,79.8768
1991-03-22,12.373000000000001,7.13,0.03,5.67,24.42,,98.7099,94.4806,128.8417,maize,1.3566,low,sand,confined,5.8715,262.8602,631.2652,14,671.9011,1622.8107,85.1708
1992-05-15,12.123999999999999,7.06,0.03,5.7,22.26,,98.2415,290.504,154.8118,potatoes,1.2826,high,clay,unconfined,0.4626,206.6325,567.927,89,461.2129,2026.5358,49.0848
1993-04-23,,,0.041,,23.727,10.4,99.6536,51.9646,92.3824,beets,2.1554,medium,sand,confined,1.4325,204.0762,1012.3637,1,673.7188,1496.505,77.7024
1995-10-03,,,0.052,5.702,23.227,10.5,52.8929,223.1203,199.2401,grass,1.7372,low,peat,confined,9.1278,90.8337,693.2516,5,265.534,2417.205,76.8499
1996-10-17,,,0.028,5.758,24.886,10.8,96.7428,176.8611,50.6166,grass,1.581,high,clay,unconfined,4.9201,201.9003,296.5439,73,772.3226,2417.8571,51.6391
1997-12-09,,,,,,,45.6039,275.6455,91.9568,grass,0.5971,medium,loess,confined,3.2528,273.3479,555.6144,21,560.8728,1883.0202,44.8784
1998-10-21,,,0.028,5.744,22.653,10.7,12.3665,145.1743,169.7929,beets,1.4669,medium,sand,confined,7.2231,273.1778,519.6871,5,450.0858,1961.0566,79.5227
1999-07-13,,,,,,,30.1912,179.6611,64.4168,grass,1.5027,medium,clay,unconfined,9.5772,280.5289,356.7767,46,483.022,1464.8422,54.2095
2002-09-06,,,0.028,5.464,22.759,10.5,95.0767,235.5848,155.1517,potatoes,2.1517,high,peat,unconfined,7.2327,260.6745,641.1805,42,449.5745,1537.1941,51.4782
2003-09-10,,,,,,,11.2388,61.8916,85.5705,wheat,1.3682,high,sand,confined,2.8127,162.7714,908.807,44,536.1939,1080.6792,46.2293
2006-06-27,12.07,7.1,0.014,5.39389,23.52,11.3,59.1395,63.6188,51.9673,grass,1.6067,medium,clay,unconfined,1.8067,200.2568,238.0017,11,499.5965,2261.9061,59.9886
2010-07-27,12.27,7.02,0.014,5.476,21.83,11.5,16.8041,102.9182,92.6013,potatoes,1.2623,high,clay,confined,5.4968,259.8456,990.3381,69,190.5714,1365.8247,42.4102
2014-08-21,12.0,6.9,0.07,5.245,23.23,10.5,35.7757,86.6061,161.2619,beets,2.9376,medium,sand,unconfined,1.6409,115.9285,513.1369,78,822.5717,2371.4766,56.9347
2017-07-20,12.2,7.2,0.07,5.246,22.68,11.1,17.9284,51.6109,40.1519,wheat,2.5818,medium,peat,confined,8.7416,289.795,239.3731,72,482.8856,1660.6562,52.0432
2021-06-21,12.28,6.89,0.029,5.122,19.37,11.0,87.3576,205.7475,112.8983,beets,0.2253,medium,sand,unconfined,2.1628,242.3629,840.0853,60,904.9044,2400.5597,45.559
1981-08-18,163.842,7.4,0.1,8.8,5200.0,,63.1964,248.9845,153.4442,wheat,2.587,low,peat,unconfined,6.8829,290.8314,395.6965,67,531.9975,2278.3838,49.3962
1982-11-16,235.93200000000002,7.5,0.1,14.0,8300.0,,91.1896,289.2787,155.283,potatoes,1.1568,medium,clay,confined,0.7161,276.9798,1133.2647,96,121.5454,1894.8067,55.3114
1984-01-31,235.02800000000002,7.27,0.1,14.8,8800.0,,71.9518,160.2251,90.1256,potatoes,1.0649,medium,sand,confined,1.4944,256.9003,399.8779,10,332.0515,2307.0866,61.6424
1985-04-16,235.02800000000002,7.26,0.3,19.7,8090.0,,97.3926,119.9302,103.9589,wheat,0.3767,low,peat,confined,6.7676,137.1403,245.3808,68,186.0021,2384.4549,45.6507
1986-04-01,225.98899999999998,7.33,0.3,20.1,7740.0,,55.889,265.9756,174.2179,potatoes,2.7281,high,loess,unconfined,6.9144,68.5446,841.4736,75,398.8606,1842.3318,45.9093
1987-03-31,222.599,7.27,0.3,21.9,7910.0,,67.484,261.0989,57.508,maize,2.6442,medium,sand,unconfined,8.9909,140.922,476.2956,19,840.4249,2486.0448,76.357
1988-03-09,219.209,7.06,0.28,22.5,7464.0,,61.8678,206.2108,198.6666,wheat,2.8109,high,loess,unconfined,9.9149,158.964,842.4934,42,702.3254,1514.1166,87.2806
1989-03-15,216.94899999999998,6.84,0.28,24.76,7535.0,,53.5834,118.2873,95.4627,grass,2.336,high,sand,confined,7.3456,229.7761,706.1923,28,916.9275,1405.8778,72.3586
1990-03-02,212.429,6.76,0.28,25.62,7174.44,,86.1363,277.1294,69.5812,grass,0.4069,medium,clay,unconfined,1.9819,196.5465,264.1532,98,555.7426,1240.2986,48.3162
1991-03-20,210.169,6.93,0.03,26.55,7157.69,,68.0073,94.6003,20.4679,grass,0.1774,low,peat,confined,4.7742,98.658,592.1156,42,175.412,1661.3918,87.3577
1992-05-15,205.65,6.97,0.03,30.13,7085.96,,82.1181,60.9116,42.5042,grass,2.7398,high,loess,unconfined,0.6051,222.7154,523.6193,27,728.2563,1748.8129,80.0867
1993-04-20,,,0.056,,7208.403,10.3,80.7728,249.1546,156.1716,grass,1.6931,medium,sand,confined,6.464,68.6882,1102.5992,75,490.9473,1211.5787,55.6126
1995-09-26,,,0.028,30.962,6676.089,10.3,27.1941,190.9148,136.8616,maize,0.7893,high,sand,unconfined,6.1112,259.3056,806.0591,88,148.3771,1229.3076,83.4811
1997-12-09,,,0.028,31.116,6634.857,10.8,68.5147,111.617,64.3712,grass,0.3521,low,sand,confined,1.4322,63.0338,674.6454,40,777.0021,1089.3525,84.4106
2001-11-14,,,0.028,32.419,6284.399,9.9,27.9683,217.7239,186.8606,potatoes,0.5222,high,clay,unconfined,8.8554,249.6994,654.8581,92,263.2439,1035.4775,61.788
2005-09-26,184.2,6.6,0.01,31.66,6107.0,10.4,62.4988,241.6791,170.4238,beets,0.5564,low,clay,confined,1.0807,192.4807,1083.5995,1,910.8562,2114.1543,40.2281
2009-07-14,183.8,6.87,0.014,35.964,6224.06,11.0,70.9691,261.1365,68.4693,potatoes,1.9558,medium,clay,unconfined,0.8907,280.886,1010.7347,31,781.52,1621.146,84.0577
2014-08-20,185.3,6.8,0.07,39.28,6826.72,11.0,99.7512,120.5315,79.4158,potatoes,0.8448,high,sand,unconfined,2.5922,283.5629,803.4351,80,898.3691,2216.0568,49.6953
2018-08-14,193.8,7.13,0.07,31.253,6383.92,13.8,12.7488,56.3969,53.2557,maize,0.9869,low,clay,confined,9.594,80.9619,648.9693,5,171.5211,1661.1026,75.9322
2022-07-06,169.3,6.71,0.029,31.745,5796.159,11.0,18.2118,177.5097,135.6606,maize,1.8362,high,peat,confined,9.447,130.6611,668.5441,47,838.1497,2266.9912,79.9459
1981-08-18,197.74,7.05,0.1,17.0,6900.0,,16.9324,264.0196,146.2047,potatoes,2.3918,high,loess,confined,1.5443,108.8407,1020.1708,90,203.4256,2047.4359,40.6087
1990-03-02,,,,,,,45.8525,101.9553,91.2586,potatoes,1.2623,high,sand,confined,4.0795,144.665,1163.42,56,504.8365,1210.5298,42.7893
1991-03-20,,,,,,,83.943,155.2814,152.6886,grass,0.212,high,loess,confined,5.0228,119.902,554.9618,61,803.5965,1327.5595,54.2957
1992-05-15,,,,,,,85.9651,114.1052,198.482,beets,1.9922,low,clay,unconfined,6.6007,225.8887,495.174,58,465.3328,1058.0264,47.4851
1993-04-20,,,,,,,76.3282,53.3407,130.1507,maize,2.0855,high,sand,unconfined,5.5653,101.3277,1006.0759,39,639.7927,1777.5453,67.9277
1995-09-26,,,,,,,90.719,274.631,136.8711,beets,1.0757,medium,peat,unconfined,4.5739,121.8828,554.9034,36,504.972,1933.103,59.9962
1997-12-09,,,,,,,39.0574,83.7633,87.2916,beets,0.1035,high,clay,confined,3.4624,58.0292,1049.0022,0,749.7711,1236.2065,55.1644
2001-11-14,,,,,,,17.9339,241.6918,21.9055,maize,1.7579,medium,sand,confined,9.6841,277.1242,740.0938,44,354.3916,1811.2891,68.3373
1981-08-18,192.09,7.45,0.1,15.0,6500.0,,15.2338,136.6508,191.7058,beets,2.3474,high,clay,unconfined,1.2906,79.5108,602.1973,92,721.9527,2294.0951,80.0011
1982-11-16,196.497,7.4,0.1,18.0,6700.0,,86.6919,119.4205,159.022,grass,0.7359,medium,loess,unconfined,4.2088,85.2019,995.899,65,639.2818,2326.1551,89.814
1984-01-31,189.831,7.23,0.1,16.0,6800.0,,75.7393,285.2572,145.2023,maize,1.5868,high,loess,unconfined,1.5801,253.2635,1032.0645,13,618.5315,1316.4682,51.4335
1985-04-16,200.0,7.31,0.3,18.1,6750.0,,72.8754,214.2999,25.3659,potatoes,2.1229,high,loess,unconfined,5.2667,106.7112,681.762,62,131.3988,1530.6352,60.1792
1986-04-01,195.48,7.37,0.3,16.1,6540.0,,40.5709,221.7307,156.6222,wheat,1.8083,high,peat,unconfined,7.4388,218.7911,233.6357,5,603.8131,1416.8722,79.8064
1987-03-31,89.26599999999999,7.48,0.3,10.2,2670.0,,44.1915,239.9132,140.6152,grass,2.3367,low,loess,confined,5.7366,187.0302,857.1718,38,404.2253,2061.4655,40.0604
1988-03-09,193.22,7.19,0.28,16.51,6327.0,,96.2302,135.2333,122.4031,maize,1.2836,medium,sand,confined,1.6639,141.1194,485.9941,74,137.0632,1354.8912,55.6046
1989-03-15,187.571,7.15,0.28,17.66,6190.0,,15.7424,190.9161,132.2481,beets,2.6233,medium,sand,confined,3.6163,164.4132,379.5701,17,123.8605,1546.9133,57.9504
1990-03-02,94.91499999999999,7.38,2.72,8.71,2740.32,,79.6359,117.5558,185.3059,potatoes,1.0233,medium,peat,unconfined,2.8995,113.0894,386.0593,39,227.588,1929.8455,47.0381
1991-03-20,112.429,7.59,1.72,9.54,3307.53,,37.867,258.6354,21.2043,wheat,0.5471,medium,peat,unconfined,6.3309,166.4737,700.7335,4,605.4621,1291.5169,63.1614
1992-05-15,176.27100000000002,7.08,0.04,20.38,5479.9,,13.5149,199.8268,48.255,maize,2.3745,low,peat,confined,0.7134,128.2205,253.9714,50,378.5298,1519.1766,60.2815
1993-04-20,,,0.029,,5750.699,10.4,76.8313,110.8517,181.0563,grass,0.1295,low,loess,confined,4.351,275.34,1146.9858,38,206.7815,2314.5504,84.3546
1995-09-26,,,0.028,15.999,4702.443,10.3,39.7821,274.9396,21.4779,grass,2.8577,low,clay,confined,6.1506,299.8519,455.2962,53,375.0522,1212.0594,77.977
1997-12-09,,,0.028,15.719,4934.073,10.0,74.9933,195.21,182.6545,potatoes,0.3136,medium,peat,confined,8.7522,98.4908,534.3461,84,740.9967,1509.2936,73.9117
2001-11-14,,,0.028,15.551,4485.772,9.8,73.6889,173.7576,25.3337,grass,2.3843,medium,sand,confined,7.0701,83.0816,803.9506,69,815.6781,1997.8485,44.8016
2005-09-26,131.7,7.1,0.01,14.39,4014.0,10.8,58.1308,58.6219,160.2808,maize,0.451,medium,sand,unconfined,9.6053,62.3748,713.1847,55,891.9991,1892.9615,60.081
2009-07-14,117.5,7.32,0.014,12.841,3516.05,11.1,79.9636,277.4505,180.3662,potatoes,0.9138,high,sand,confined,7.8939,243.1476,698.4088,18,223.5515,1176.5367,45.3554
2014-08-20,104.2,7.3,0.07,15.139,0.21,10.2,62.2934,288.0685,130.2549,wheat,1.8427,low,peat,confined,7.4155,114.2628,928.6327,31,166.6026,1493.3158,57.4105
2018-08-14,97.2,7.64,0.07,13.298,2742.31,13.1,35.7973,190.6497,135.4594,maize,0.5065,low,clay,confined,8.6955,233.8884,405.2571,48,727.4824,1122.9476,53.5812
2022-07-06,89.6,7.14,0.029,13.956,2615.532,11.0,76.0704,160.6283,29.1015,grass,0.3822,high,clay,confined,7.2588,222.513,529.7477,57,605.5721,1208.3008,68.3789
1981-08-19,24.294,7.06,0.1,37.0,220.0,,63.0226,139.8913,57.9604,wheat,2.8016,low,loess,unconfined,9.0301,107.3918,1096.4185,63,906.7065,1064.6472,89.297
1983-01-18,21.469,7.36,0.1,28.0,210.0,,11.1455,117.012,181.9049,wheat,2.1889,low,sand,unconfined,1.4803,208.8595,407.1837,8,473.7839,2337.0679,87.243
1984-02-01,23.729,7.42,0.1,40.0,210.0,,91.148,193.6323,168.2689,potatoes,0.4477,medium,loess,unconfined,8.7915,211.2685,825.1103,8,241.0995,1442.9882,50.712
1985-04-10,24.294,7.41,0.3,40.2,194.0,,59.1079,82.0238,30.7186,grass,1.6054,high,sand,confined,1.3187,117.477,716.8406,56,955.8406,1483.4869,45.1032
1986-04-01,24.972,7.24,0.3,34.5,176.0,,88.1765,279.7934,166.3373,beets,2.521,low,sand,confined,7.3475,249.5187,1010.8104,59,457.7096,1956.5673,78.801
1987-04-02,24.181,7.36,0.3,37.0,184.0,,89.4463,93.9897,96.2272,wheat,0.3524,medium,clay,unconfined,7.2268,160.4524,987.4768,9,627.3433,1205.854,51.5632
1988-03-11,24.294,7.09,0.28,39.38,190.0,,50.047,236.3783,120.9301,wheat,2.4511,high,loess,unconfined,7.8169,281.6996,551.2013,51,321.3223,2104.8989,67.1007
1989-03-22,24.52,7.08,0.28,39.33,191.0,,55.6894,126.7219,39.513,maize,2.5443,high,clay,confined,1.2527,147.5689,608.2961,7,521.6982,1131.2492,70.7333
1990-03-08,24.407,7.0,0.28,40.61,193.05,,47.4179,106.5178,91.7559,potatoes,1.0905,low,sand,confined,8.6836,270.121,431.4138,22,276.3928,2020.8998,65.8808
1991-03-25,23.616,6.98,0.05,37.15,182.65,,50.4493,189.4673,98.2839,beets,2.9871,medium,loess,unconfined,0.6137,258.9545,686.9075,14,659.1221,1566.5269,58.0644
1992-05-12,23.163999999999998,7.15,0.06,31.95,145.24,,90.5632,241.2812,140.5079,grass,1.2391,low,peat,unconfined,1.495,200.6447,732.7843,58,954.6351,1580.5656,40.7712
1993-04-26,,,0.042,,142.509,11.0,80.933,231.6842,138.3564,grass,2.7166,high,loess,unconfined,7.3839,67.6987,933.5127,12,456.5783,2445.5109,63.4372
1995-10-04,,,0.092,33.036,158.22,11.0,21.3873,108.4391,118.7974,maize,2.704,high,clay,unconfined,9.8495,74.9022,355.9076,2,919.2337,2472.8271,75.5022
1996-10-09,,,0.028,18.647,99.26,10.5,64.9277,132.6256,25.6603,beets,2.169,high,clay,unconfined,3.0554,137.98,622.1739,92,876.2953,2195.4831,59.4111
1997-12-09,,,0.028,19.488,99.118,12.3,99.6316,267.208,49.0702,grass,0.1024,medium,clay,confined,9.5493,220.5738,454.2642,77,811.2293,1164.7472,41.9441
1998-10-19,,,,,,,63.5996,230.8109,48.8485,wheat,2.08,medium,loess,confined,6.1744,179.8916,1060.163,98,489.2869,1824.6389,88.5945
1999-07-13,,,4.049,36.972,171.613,11.0,80.7284,228.1735,179.7918,wheat,0.3737,medium,peat,unconfined,2.1576,203.4177,556.2134,56,681.1364,1880.4827,63.5441
2001-11-14,,,0.028,41.638,192.281,11.1,79.2155,117.2263,182.3077,maize,0.2048,medium,clay,confined,9.3835,189.5256,934.4283,27,830.0386,2339.4954,68.8744
2002-09-10,,,,,,,41.5286,248.0011,165.1697,grass,0.6234,medium,sand,unconfined,9.8277,72.4299,732.4575,65,270.8838,2167.6167,86.018
2003-09-10,,,0.17,38.44,179.35,11.2,43.4664,139.6044,51.4783,maize,1.5829,medium,sand,unconfined,6.6601,96.0412,477.4244,78,228.8532,1951.1059,52.1943
2005-09-26,23.5,6.8,0.01,42.0,201.0,12.1,75.1669,150.3476,171.2273,maize,1.4352,low,loess,unconfined,7.3842,202.7464,1034.8399,96,405.5071,1363.0051,45.0236
2007-10-01,23.3,6.98,0.01,39.03,184.63,12.5,54.9985,121.8903,53.767,potatoes,1.2295,medium,loess,unconfined,7.354,136.3467,717.9127,39,947.0607,1402.3488,55.5116
2009-07-14,23.7,6.96,0.156,43.766,197.79,12.5,61.3514,80.3476,119.8335,grass,1.651,medium,peat,confined,1.1327,132.6619,1142.1278,34,788.9481,1190.1977,89.3678
2011-01-24,23.5,6.95,0.19,42.894,191.15,11.2,74.1615,155.0984,152.0977,grass,0.8677,low,loess,unconfined,2.6478,75.8144,654.2421,54,774.1003,2423.9994,77.4078
2014-09-30,23.6,7.0,0.07,44.846,196.2,11.5,79.9818,54.2349,29.281,maize,1.0077,high,clay,unconfined,0.7063,252.9522,1143.0293,39,459.8942,2123.6771,72.4077
2015-09-24,23.1,7.0,0.07,40.752,184.05,11.5,34.4365,163.9776,127.6273,maize,0.7055,high,clay,confined,7.8294,128.209,714.2233,41,367.4118,1271.3582,80.4142
2018-08-20,22.4,7.25,0.07,42.131,175.106,11.9,23.2114,231.2516,65.204,wheat,1.4116,high,loess,unconfined,5.0943,129.253,517.9117,1,500.7529,2167.7575,43.9207
2020-09-07,22.4,6.84,0.029,39.92,189.148,12.0,36.2615,290.1863,109.6142,potatoes,2.1713,high,clay,unconfined,4.6954,296.6013,402.7713,39,604.8396,1456.2993,70.0105
2022-08-02,22.3,6.86,0.029,44.268,193.533,11.7,55.6784,69.6533,89.1024,maize,1.5838,medium,clay,unconfined,8.7015,93.4475,1043.8703,81,739.8169,1899.9815,78.5423
1981-08-19,22.599,7.26,0.1,39.0,103.0,,40.7927,120.3227,143.5841,grass,2.5686,medium,loess,unconfined,1.4619,258.0024,928.8602,51,901.6287,1489.3645,81.1806
1990-03-08,,,,,,,61.1526,173.5328,108.0543,potatoes,1.5251,low,sand,confined,9.2052,201.9765,365.2805,34,664.4878,2366.7629,86.071
1991-03-25,,,,,,,14.8119,92.597,74.2934,grass,0.6856,high,peat,confined,0.9928,110.1094,609.1103,41,836.0782,1537.6567,79.0796
1992-05-12,,,,,,,55.8775,79.2071,183.8646,potatoes,1.5853,medium,peat,unconfined,3.8112,132.5933,286.0468,6,449.7551,2443.1827,77.6209
1993-04-26,,,,,,,43.1186,163.0795,192.6297,wheat,1.1779,low,peat,unconfined,4.3245,270.5117,1148.396,20,461.8346,1135.2582,70.1514
1995-10-04,,,,,,,58.12,195.1826,164.3434,beets,1.526,medium,clay,unconfined,8.5768,231.9427,1009.5217,44,351.3239,2327.7264,79.1459
1996-10-09,,,,,,,48.028,255.0519,124.5334,beets,0.385,medium,peat,unconfined,7.3256,210.3294,619.9012,64,393.0917,1269.357,57.1063
1997-12-09,,,,,,,35.5803,299.4509,179.1921,maize,2.3523,high,loess,confined,8.7374,127.4174,1028.4527,54,286.5318,2156.2723,47.1099
1998-10-19,,,,,,,91.3697,243.5677,128.3012,beets,1.1057,medium,loess,unconfined,0.8734,273.5892,1040.8681,55,414.8533,1207.4265,87.391
1999-07-13,,,,,,,26.6288,105.3351,46.7894,grass,0.149,medium,peat,confined,6.7796,265.8605,861.6064,45,467.1466,2091.7818,48.9942
2001-11-14,,,,,,,71.3229,236.9945,23.1369,grass,1.742,high,peat,confined,9.1536,85.3344,718.022,40,860.7414,1357.6551,68.626
2002-09-10,,,,,,,93.218,184.2884,150.6646,potatoes,2.0831,high,clay,unconfined,3.4881,245.8456,512.0921,22,936.4563,1062.1437,40.52
2003-09-10,,,,,,,58.4803,162.7024,155.4474,wheat,0.3107,medium,sand,unconfined,0.4573,247.9752,490.2963,70,638.3471,1238.3668,62.5362
1981-08-19,16.949,7.22,0.1,17.0,41.0,,88.8768,283.9321,186.6487,maize,1.1875,high,sand,confined,8.1104,288.0948,1042.2442,12,411.1752,2224.9315,42.0052
1983-01-18,14.688999999999998,7.28,0.1,15.0,52.0,,21.2366,225.5231,168.3628,maize,1.491,medium,clay,confined,8.0789,87.5398,872.9557,69,490.6377,2139.1229,44.3734
1984-02-01,16.384,7.32,0.1,10.5,42.0,,54.441,220.4233,135.1248,grass,1.5579,high,loess,unconfined,1.044,81.7971,502.4776,31,621.4095,1865.1319,88.0292
1985-04-10,16.949,7.32,0.3,18.4,41.1,,51.1323,52.939,54.2546,grass,0.2035,medium,sand,confined,2.8701,281.0243,943.4394,63,666.7847,1802.8749,47.718
1986-04-01,16.836000000000002,7.48,0.3,17.4,41.3,,10.7307,266.2679,126.9291,beets,1.9351,low,loess,unconfined,1.7207,83.8455,477.2929,6,514.5687,1071.0709,59.1148
1987-04-02,17.175,7.38,0.3,17.7,41.8,,49.8932,248.3251,98.2433,maize,0.3728,high,loess,confined,4.8973,263.1427,959.3694,55,764.3129,1529.9265,77.6039
1988-03-11,17.175,7.35,0.28,17.09,42.6,,43.2127,124.7355,61.7795,potatoes,1.1166,low,sand,unconfined,0.7222,238.3543,693.436,92,495.4492,2354.7105,42.7893
